Step,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Mean,StDev,Min,Max
109,-938.72216796875,-496.814392089844,-1186.07604980469,-132.059143066406,-1025.60864257813,-1113.67919921875,-1300.39575195313,-880.955200195313,-1036.78674316406,-909.483093261719,-902.058038330078,345.849146230324,-1300.39575195313,-132.059143066406
110,-132.332473754883,-1060.08068847656,-934.713439941406,-260.875091552734,-262.746459960937,-1343.59643554688,-1209.47692871094,-545.758056640625,-833.269958496094,-1006.80059814453,-758.965013122559,430.207794225877,-1343.59643554688,-132.332473754883
111,-917.777160644531,-854.623168945312,-610.075500488281,-450.044616699219,-1039.24340820313,-1419.49670410156,-1046.87829589844,-402.958862304688,-804.955383300781,-946.26513671875,-849.231823730469,304.079611305488,-1419.49670410156,-402.958862304688
112,-129.64778137207,-639.35546875,-1052.66528320313,-1016.83386230469,-824.406433105469,-1181.10144042969,-815.588562011719,-729.139892578125,-4.08076524734497,-1026.62719726563,-741.944668626785,392.750510483173,-1181.10144042969,-4.08076524734497
113,-950.918701171875,-263.551544189453,-1203.89807128906,-617.843688964844,-651.149230957031,-1080.53881835938,-213.000671386719,-511.993347167969,-5.09271717071533,-793.677795410156,-629.16645860672,390.913341857703,-1203.89807128906,-5.09271717071533
114,-942.640625,-374.879241943359,-1147.4208984375,-520.443481445313,-139.248489379883,-1164.5224609375,-258.518432617188,-262.846649169922,-937.092529296875,-1037.70422363281,-678.531703186035,405.364652877114,-1164.5224609375,-139.248489379883
115,-132.482727050781,-516.469604492188,-901.815307617188,-3.51512765884399,-1096.49450683594,-1265.86596679688,-695.0712890625,-731.7333984375,-812.094787597656,-661.616333007813,-681.715904855728,390.25900374032,-1265.86596679688,-3.51512765884399
116,-884.542175292969,-388.432098388672,-1016.41473388672,-871.954406738281,-1404.98693847656,-932.196960449219,-646.158508300781,-511.640350341797,-547.632568359375,-1004.24609375,-820.820483398438,301.831976254341,-1404.98693847656,-388.432098388672
117,-845.287475585937,-3.23757886886597,-974.534545898437,-641.458740234375,-929.780639648438,-909.344970703125,-1239.95300292969,-3.71083950996399,-529.93359375,-998.789733886719,-707.603112101555,418.462095990718,-1239.95300292969,-3.23757886886597
118,-251.196258544922,-131.55647277832,-923.258239746094,-526.652404785156,-535.589660644531,-1109.94104003906,-1032.42687988281,-876.622802734375,-708.054748535156,-896.682678222656,-699.198118591309,329.978897982569,-1109.94104003906,-131.55647277832
119,-514.34619140625,-517.201843261719,-772.263427734375,-263.384735107422,-1024.48767089844,-138.791687011719,-881.066223144531,-128.344589233398,-646.723266601563,-924.9677734375,-581.157740783691,325.878877274447,-1024.48767089844,-128.344589233398
120,-533.209228515625,-5.17433786392212,-902.914611816406,-530.357299804688,-1076.0947265625,-651.910827636719,-638.437438964844,-508.549194335938,-658.583251953125,-1005.51519775391,-651.074611520767,304.754175268022,-1076.0947265625,-5.17433786392212
121,-783.928649902344,-250.50634765625,-377.324066162109,-392.11474609375,-581.722473144531,-7.26267862319946,-648.829223632812,-373.609802246094,-796.163330078125,-858.759216308594,-507.022053384781,273.469930293056,-858.759216308594,-7.26267862319946
122,-246.790451049805,-134.668731689453,-18.5901508331299,-2.5923912525177,-962.128356933594,-640.8369140625,-743.964904785156,-257.473968505859,-919.881164550781,-773.129821777344,-470.005685544014,375.705365007006,-962.128356933594,-2.5923912525177
123,-899.994506835938,-514.110595703125,-649.317321777344,-784.084533691406,-131.165588378906,-497.912109375,-6.39429473876953,-506.404022216797,-649.828125,-891.493530273437,-553.070462799072,296.362408883949,-899.994506835938,-6.39429473876953
124,-386.783203125,-1122.77111816406,-922.149536132813,-384.693786621094,-908.746826171875,-10.0160722732544,-747.758972167969,-4.27790975570679,-568.406188964844,-1085.31799316406,-614.092160654068,411.441521074928,-1122.77111816406,-4.27790975570679
125,-257.440826416016,-5.00052833557129,-262.160034179688,-915.125671386719,-405.069732666016,-267.243499755859,-765.735107421875,-982.834899902344,-519.988647460938,-641.371520996094,-502.197046852112,319.726587500612,-982.834899902344,-5.00052833557129
126,-513.274658203125,-639.496887207031,-1045.28662109375,-257.310546875,-779.520263671875,-838.743041992188,-801.806030273437,-392.527130126953,-5.77152252197266,-886.569458007813,-616.030615997315,321.533424422861,-1045.28662109375,-5.77152252197266
127,-760.840026855469,-955.476684570312,-1015.9326171875,-132.204452514648,-905.850646972656,-1023.54693603516,-797.852294921875,-871.808532714844,-4.99870777130127,-641.920532226563,-711.043143177032,359.39855784815,-1023.54693603516,-4.99870777130127
128,-648.362915039063,-714.453063964844,-391.029113769531,-252.749816894531,-407.762756347656,-1053.66833496094,-480.775360107422,-383.339294433594,-529.991638183594,-761.398986816406,-562.353128051758,235.795208330067,-1053.66833496094,-252.749816894531
129,-514.838745117187,-982.016479492187,-391.231079101562,-254.180862426758,-267.164520263672,-1149.59436035156,-521.752807617188,-991.413635253906,-266.209869384766,-739.5595703125,-607.796192932129,336.453721661925,-1149.59436035156,-254.180862426758
130,-94.6802139282227,-260.222564697266,-1064.56433105469,-543.784240722656,-1122.92517089844,-1063.40808105469,-1053.11157226563,-258.577850341797,-993.425903320312,-1113.66467285156,-756.836460113525,417.999544323229,-1122.92517089844,-94.6802139282227
131,-133.469055175781,-520.495422363281,-644.955932617188,-427.516357421875,-4.53617000579834,-1047.99987792969,-768.461547851563,-372.998504638672,-693.327514648438,-686.579895019531,-530.034027767182,308.794701513029,-1047.99987792969,-4.53617000579834
132,-272.559356689453,-776.557861328125,-919.529052734375,-1063.330078125,-940.888244628906,-1041.49645996094,-520.365173339844,-766.162780761719,-136.424575805664,-1165.97265625,-760.328623962402,346.155692308754,-1165.97265625,-136.424575805664
133,-129.782760620117,-125.466461181641,-258.0361328125,-258.824279785156,-647.129272460938,-1205.88061523438,-1040.68981933594,-752.262756347656,-946.163879394531,-642.918334960938,-600.715431213379,392.710911306261,-1205.88061523438,-125.466461181641
134,-605.451843261719,-132.47331237793,-264.905548095703,-776.912536621094,-5.73197221755981,-1201.23400878906,-882.90869140625,-383.409393310547,-712.616638183594,-762.623901367188,-572.826784563065,370.514373452293,-1201.23400878906,-5.73197221755981
135,-501.807281494141,-386.982574462891,-749.6220703125,-377.124908447266,-533.239318847656,-1120.37377929688,-132.844192504883,-375.9013671875,-544.509643554688,-761.908996582031,-548.431413269043,273.552639622533,-1120.37377929688,-132.844192504883
136,-633.378295898438,-633.738952636719,-935.911926269531,-1.92385363578796,-926.021728515625,-1171.41931152344,-893.444702148438,-785.540222167969,-389.622131347656,-638.755187988281,-700.975631213188,328.283333274971,-1171.41931152344,-1.92385363578796
137,-257.294586181641,-247.855514526367,-899.007507324219,-131.797958374023,-537.293273925781,-1047.85144042969,-10.9603805541992,-762.804016113281,-393.300231933594,-982.561157226563,-527.072606658936,374.750440486028,-1047.85144042969,-10.9603805541992
138,-382.684906005859,-937.591125488281,-1246.90698242188,-129.29768371582,-784.749389648438,-130.541778564453,-510.672058105469,-630.433715820313,-933.858764648438,-642.270385742188,-632.900679016113,360.107375484405,-1246.90698242188,-129.29768371582
139,-255.063217163086,-130.601760864258,-263.428283691406,-262.798522949219,-136.984344482422,-1044.17175292969,-381.265655517578,-127.506248474121,-4.82478666305542,-648.628845214844,-325.527341794968,307.736259297932,-1044.17175292969,-4.82478666305542
140,-378.363098144531,-651.747680664063,-135.19921875,-3.32885313034058,-710.474182128906,-242.392074584961,-1042.94982910156,-130.90022277832,-135.211227416992,-647.693359375,-407.825974607468,338.164783483305,-1042.94982910156,-3.32885313034058
141,-3.23685503005981,-1022.89276123047,-131.606826782227,-775.444091796875,-665.8056640625,-599.188293457031,-261.767364501953,-529.339599609375,-271.386840820312,-386.147003173828,-464.681530046463,312.600457538666,-1022.89276123047,-3.23685503005981
142,-248.209335327148,-382.947662353516,-381.113311767578,-257.824554443359,-5.45187091827393,-1020.11883544922,-517.470397949219,-259.346252441406,-385.949615478516,-782.91552734375,-424.134736347199,290.344044798718,-1020.11883544922,-5.45187091827393
143,-627.025268554688,-132.152770996094,-259.701507568359,-390.583160400391,-1193.20751953125,-520.955383300781,-655.674682617188,-126.55005645752,-265.499481201172,-1019.81854248047,-519.116837310791,363.22398187615,-1193.20751953125,-126.55005645752
144,-369.040802001953,-263.119018554687,-851.873046875,-777.5888671875,-1005.87164306641,-895.812377929687,-934.868103027344,-726.220642089844,-259.5478515625,-770.568908691406,-685.451126098633,281.680730074885,-1005.87164306641,-259.5478515625
145,-254.025924682617,-925.499450683594,-783.61279296875,-130.408554077148,-523.777526855469,-3.32609820365906,-894.105346679688,-642.86865234375,-132.334564208984,-1065.82104492188,-535.577995562553,383.585610171757,-1065.82104492188,-3.32609820365906
146,-2.90896201133728,-799.462890625,-138.401611328125,-131.3759765625,-1474.21520996094,-1057.74829101563,-649.451171875,-511.674957275391,-258.916656494141,-659.142700195313,-568.329842734337,462.219630402904,-1474.21520996094,-2.90896201133728
147,-606.359130859375,-517.248718261719,-1006.44989013672,-262.305267333984,-980.271545410156,-9.33088684082031,-637.086669921875,-974.01806640625,-135.018661499023,-914.991027832031,-604.307986450195,370.604648394796,-1006.44989013672,-9.33088684082031
148,-752.980041503906,-259.544342041016,-5.63469839096069,-244.244491577148,-526.977233886719,-131.476211547852,-506.343139648438,-257.993041992187,-397.361755371094,-264.810729980469,-334.736568593979,215.895936276775,-752.980041503906,-5.63469839096069
149,-383.246612548828,-9.86037254333496,-927.211853027344,-259.124908447266,-262.350616455078,-253.191055297852,-371.977874755859,-518.268493652344,-402.274108886719,-876.995727539063,-426.450162315369,284.037285154439,-927.211853027344,-9.86037254333496
150,-673.530944824219,-640.875915527344,-7.24586963653564,-262.629241943359,-270.228454589844,-261.806243896484,-934.840087890625,-746.636474609375,-607.081726074219,-646.407897949219,-505.128285694122,286.975798210807,-934.840087890625,-7.24586963653564
151,-2.7358603477478,-387.559661865234,-976.658813476563,-258.308044433594,-635.174194335938,-488.082672119141,-1136.25671386719,-128.54899597168,-134.873733520508,-521.089050292969,-466.928774023056,369.619999844674,-1136.25671386719,-2.7358603477478
152,-767.413452148438,-129.307800292969,-1037.10205078125,-940.42626953125,-1005.63250732422,-256.328125,-886.464782714844,-762.731811523438,-5.58720588684082,-913.2998046875,-670.429380989075,387.240783815265,-1037.10205078125,-5.58720588684082
153,-255.251708984375,-626.265686035156,-887.767272949219,-128.614822387695,-778.374633789062,-1074.57604980469,-891.639770507813,-509.680511474609,-136.437561035156,-143.429260253906,-543.203727722168,359.922116886418,-1074.57604980469,-128.614822387695
154,-130.421173095703,-382.682525634766,-135.622100830078,-2.29475879669189,-836.766418457031,-4.13509702682495,-528.37109375,-252.228622436523,-559.857666015625,-518.157592773438,-335.053704881668,275.71375904427,-836.766418457031,-2.29475879669189
155,-384.162078857422,-251.673141479492,-644.843322753906,-380.217498779297,-394.873809814453,-376.494476318359,-383.714569091797,-385.361602783203,-651.028930664063,-695.84375,-454.821318054199,150.604287039144,-695.84375,-251.673141479492
156,-127.241523742676,-754.017578125,-1057.46508789063,-389.295440673828,-1033.56335449219,-884.93408203125,-645.186706542969,-130.917266845703,-406.346496582031,-263.952056884766,-569.291959381104,354.829823613295,-1057.46508789063,-127.241523742676
157,-905.886291503906,-4.63368463516235,-919.404357910156,-602.934448242188,-925.2724609375,-1012.47534179688,-714.426879882813,-128.111221313477,-136.654144287109,-270.744995117187,-562.054382562637,390.222925003421,-1012.47534179688,-4.63368463516235
158,-256.468048095703,-500.486419677734,-1153.349609375,-250.150833129883,-529.617248535156,-257.280181884766,-1126.94604492187,-395.600616455078,-261.224975585937,-923.452026367188,-565.457600402832,366.03387653125,-1153.349609375,-250.150833129883
159,-648.359252929687,-458.525207519531,-1085.60388183594,-263.649017333984,-782.459899902344,-387.725921630859,-263.695648193359,-627.008178710938,-919.286254882812,-515.841064453125,-595.215432739258,273.308194815099,-1085.60388183594,-263.649017333984
160,-126.15796661377,-387.071197509766,-1089.58923339844,-1075.99572753906,-266.798797607422,-263.641143798828,-1067.45568847656,-8.861328125,-259.174041748047,-265.672912597656,-481.041803741455,423.566993224491,-1089.58923339844,-8.861328125
161,-468.237701416016,-777.047119140625,-639.228759765625,-132.0712890625,-410.272216796875,-380.058807373047,-386.679992675781,-134.308837890625,-130.493606567383,-440.907562255859,-389.930589294434,216.128225274069,-777.047119140625,-130.493606567383
162,-623.919311523438,-390.179656982422,-393.791870117187,-2.14792776107788,-426.264495849609,-1165.31018066406,-1059.75341796875,-537.049072265625,-558.315612792969,-1087.67346191406,-624.44050078392,371.667543515511,-1165.31018066406,-2.14792776107788
163,-128.836822509766,-389.3564453125,-133.631484985352,-130.704452514648,-552.622497558594,-557.65185546875,-133.059936523438,-245.841918945312,-411.047546386719,-766.899597167969,-344.965255737305,227.237909941006,-766.899597167969,-128.836822509766
164,-381.398468017578,-604.927612304688,-392.524444580078,-131.284912109375,-421.998260498047,-668.129028320313,-1039.0595703125,-3.29709267616272,-2.92184686660767,-6.87765073776245,-365.241888642311,342.034344308639,-1039.0595703125,-2.92184686660767
165,-130.82063293457,-130.247924804688,-1129.19506835938,-249.016647338867,-402.835113525391,-387.953063964844,-391.041381835938,-382.050964355469,-130.881011962891,-769.595458984375,-410.363726806641,317.674272412208,-1129.19506835938,-130.247924804688
166,-507.539031982422,-132.856018066406,-1157.12426757813,-131.962341308594,-886.029296875,-257.956848144531,-134.243576049805,-249.057571411133,-528.548950195313,-854.865966796875,-484.01838684082,369.783676795188,-1157.12426757813,-131.962341308594
167,-365.597534179687,-6.02513694763184,-132.094314575195,-130.398391723633,-922.406311035156,-504.393890380859,-1188.68054199219,-391.572265625,-264.664001464844,-769.993713378906,-467.58261013031,382.432238956706,-1188.68054199219,-6.02513694763184
168,-2.90432620048523,-2.38788652420044,-654.1220703125,-256.876861572266,-586.682312011719,-883.521911621094,-393.541015625,-760.735900878906,-128.940948486328,-638.178955078125,-430.789218831062,319.788284771079,-883.521911621094,-2.38788652420044
169,-617.360168457031,-135.091339111328,-382.518371582031,-126.76294708252,-7.01679229736328,-266.96875,-784.373168945313,-370.968841552734,-389.532043457031,-764.141296386719,-384.473371887207,267.374579545916,-784.373168945313,-7.01679229736328
170,-500.080474853516,-133.397186279297,-1397.52502441406,-256.937469482422,-265.258117675781,-381.850524902344,-878.354064941406,-128.267654418945,-264.371246337891,-788.317504882813,-499.435926818848,406.621949600982,-1397.52502441406,-128.267654418945
171,-510.199554443359,-3.21731567382812,-631.570190429688,-127.96573638916,-266.680480957031,-515.87060546875,-5.90213251113892,-255.752059936523,-259.047637939453,-516.912048339844,-309.311776208878,225.04838464193,-631.570190429688,-3.21731567382812
172,-378.996551513672,-3.15656423568726,-1144.67993164063,-573.650207519531,-134.605361938477,-1192.52282714844,-1034.57727050781,-769.034912109375,-250.848617553711,-639.935974121094,-612.200821828842,422.89397085847,-1192.52282714844,-3.15656423568726
173,-365.187347412109,-256.052856445312,-1108.70397949219,-1192.01403808594,-409.997192382813,-641.296752929688,-536.184814453125,-2.77356290817261,-711.064025878906,-664.509582519531,-588.778415250778,364.614366698717,-1192.01403808594,-2.77356290817261
174,-487.752838134766,-544.484436035156,-4.98133182525635,-131.549560546875,-135.913726806641,-132.820602416992,-396.332672119141,-380.454223632813,-130.894454956055,-383.424530029297,-272.860837650299,185.368237391924,-544.484436035156,-4.98133182525635
175,-678.051574707031,-127.108055114746,-391.438079833984,-2.65296149253845,-128.196029663086,-259.311340332031,-268.305877685547,-5.46137380599976,-263.100067138672,-795.021545410156,-291.864690518379,265.469520183476,-795.021545410156,-2.65296149253845
176,-255.540390014648,-256.418884277344,-370.401092529297,-3.55446100234985,-908.416870117187,-526.513854980469,-1526.11926269531,-133.237365722656,-129.532531738281,-136.340087890625,-424.607480096817,465.467932118965,-1526.11926269531,-3.55446100234985
177,-389.825134277344,-525.94775390625,-134.348358154297,-914.347595214844,-650.884643554688,-388.532287597656,-386.468231201172,-381.419921875,-262.029754638672,-10.5746879577637,-404.437836837769,254.991169193638,-914.347595214844,-10.5746879577637
178,-127.496391296387,-134.410186767578,-769.340576171875,-254.640563964844,-261.337768554687,-494.067077636719,-260.71044921875,-752.646789550781,-364.527648925781,-641.957458496094,-406.11349105835,243.493808008425,-769.340576171875,-127.496391296387
179,-257.589111328125,-253.208267211914,-5.87535429000855,-375.127380371094,-782.779846191406,-253.454727172852,-389.548370361328,-125.995529174805,-397.341003417969,-357.921600341797,-319.88411898613,205.090031692697,-782.779846191406,-5.87535429000855
180,-376.611541748047,-380.949615478516,-133.717422485352,-1081.03723144531,-266.248565673828,-3.806396484375,-520.424682617188,-517.332397460938,-131.768142700195,-273.173706054687,-368.506970214844,301.269720611626,-1081.03723144531,-3.806396484375
181,-700.011962890625,-260.925170898438,-387.228546142578,-417.117980957031,-944.088256835938,-255.969085693359,-893.044982910156,-371.330657958984,-381.118560791016,-8.67000865936279,-461.950521373749,295.449627781489,-944.088256835938,-8.67000865936279
182,-128.305969238281,-251.21858215332,-642.149780273438,-1173.01171875,-400.559661865234,-635.519287109375,-389.903167724609,-130.94660949707,-267.698333740234,-393.60302734375,-441.291613769531,312.799756557469,-1173.01171875,-128.305969238281
183,-375.031951904297,-517.197265625,-382.509094238281,-539.825561523438,-130.912872314453,-856.315551757812,-771.035583496094,-391.47705078125,-525.065673828125,-525.255249023438,-501.462585449219,205.742900403707,-856.315551757812,-130.912872314453
184,-366.267944335937,-128.466339111328,-9.53986358642578,-1053.25439453125,-783.526977539063,-804.624755859375,-520.365966796875,-257.623413085937,-476.697113037109,-3.95910573005676,-440.432587361336,356.841840560464,-1053.25439453125,-3.95910573005676
185,-514.355102539063,-124.381210327148,-387.848876953125,-591.378051757813,-1075.18603515625,-960.829711914063,-130.206832885742,-5.99563980102539,-6.04007625579834,-388.270324707031,-418.449186229706,376.561671792722,-1075.18603515625,-5.99563980102539
186,-510.961151123047,-259.828857421875,-768.603149414063,-867.745300292969,-133.703414916992,-510.532531738281,-259.860717773437,-132.789596557617,-403.568878173828,-259.918518066406,-410.751211547852,253.69835038205,-867.745300292969,-132.789596557617
187,-379.560852050781,-401.079254150391,-4.50697660446167,-128.521026611328,-769.054992675781,-932.023681640625,-640.775146484375,-128.315277099609,-545.072387695313,-639.725769042969,-456.863536405563,303.269289514179,-932.023681640625,-4.50697660446167
188,-369.719848632812,-365.044403076172,-130.473892211914,-398.190002441406,-5.82534265518189,-505.437103271484,-749.67333984375,-119.998573303223,-752.699645996094,-568.681701660156,-396.574385309219,257.052194307178,-752.699645996094,-5.82534265518189
189,-386.323638916016,-374.240814208984,-129.667633056641,-2.74496579170227,-260.558410644531,-517.187072753906,-5.11804819107056,-4.76086187362671,-130.943450927734,-5.45258855819702,-181.699748492241,191.07105041222,-517.187072753906,-2.74496579170227
190,-375.280181884766,-133.052429199219,-259.969299316406,-674.633972167969,-1074.18933105469,-3.20867991447449,-776.665832519531,-478.8564453125,-260.759552001953,-393.733917236328,-443.034964060783,321.088715632661,-1074.18933105469,-3.20867991447449
191,-3.88268303871155,-247.055694580078,-1349.26293945313,-251.338012695312,-1071.63366699219,-906.816650390625,-134.010116577148,-369.755249023437,-134.07453918457,-919.414001464844,-538.724355340004,475.065428806468,-1349.26293945313,-3.88268303871155
192,-129.047821044922,-676.280578613281,-933.742553710938,-132.017532348633,-1371.08447265625,-519.354125976563,-256.984466552734,-379.92724609375,-264.670318603516,-533.812805175781,-519.692192077637,391.224055971973,-1371.08447265625,-129.047821044922
193,-370.466888427734,-127.035232543945,-1064.51782226563,-2.46531820297241,-390.137664794922,-629.65478515625,-262.207611083984,-703.659790039063,-136.962799072266,-2.7512834072113,-368.985919499397,342.606140055853,-1064.51782226563,-2.46531820297241
194,-130.235580444336,-133.63444519043,-916.769470214844,-653.247375488281,-1277.07971191406,-4.14199161529541,-388.713104248047,-378.319793701172,-264.620361328125,-769.00830078125,-491.577013492584,404.435059642139,-1277.07971191406,-4.14199161529541
195,-242.562530517578,-126.446586608887,-3.72249817848206,-132.57991027832,-1122.36755371094,-382.372253417969,-257.042907714844,-124.254455566406,-268.042572021484,-496.654510498047,-315.604577851295,316.630582089118,-1122.36755371094,-3.72249817848206
196,-128.697982788086,-455.738739013672,-773.523803710938,-3.58675622940063,-516.355773925781,-385.598937988281,-128.297393798828,-126.026847839355,-134.11669921875,-259.278106689453,-291.122104120255,237.570423046635,-773.523803710938,-3.58675622940063
197,-889.53515625,-891.599304199219,-765.554321289063,-619.59130859375,-1253.00366210938,-257.063934326172,-916.868225097656,-264.533264160156,-129.707214355469,-265.056213378906,-625.251260375977,377.212219565145,-1253.00366210938,-129.707214355469
198,-369.752899169922,-391.086853027344,-1517.55383300781,-656.893981933594,-404.103485107422,-376.219818115234,-724.726684570313,-473.922241210938,-123.025367736816,-384.579986572266,-542.186515045166,380.37880901141,-1517.55383300781,-123.025367736816
199,-507.981048583984,-131.842376708984,-670.514831542969,-126.91674041748,-1309.35961914063,-682.408874511719,-264.160125732422,-133.229705810547,-5.44228458404541,-5.28711128234863,-383.714271831512,413.178938241202,-1309.35961914063,-5.28711128234863
200,-250.707962036133,-2.97582769393921,-257.349670410156,-255.99919128418,-123.101745605469,-386.418762207031,-262.757141113281,-124.850593566895,-264.042358398437,-904.809387207031,-283.301263952255,242.563300945689,-904.809387207031,-2.97582769393921
201,-506.829956054688,-636.262573242188,-644.874450683594,-260.205841064453,-1167.39013671875,-128.80632019043,-394.524719238281,-582.231994628906,-130.400588989258,-548.467102050781,-499.999368286133,304.984197258357,-1167.39013671875,-128.80632019043
202,-3.78626441955566,-125.930572509766,-910.935424804688,-259.360137939453,-1347.6806640625,-378.60595703125,-130.751205444336,-255.040054321289,-439.689575195313,-781.444580078125,-463.322443580628,423.212123230246,-1347.6806640625,-3.78626441955566
203,-241.923400878906,-129.365921020508,-810.970458984375,-389.132751464844,-267.715576171875,-129.194320678711,-135.595016479492,-374.2890625,-4.75955963134766,-648.832092285156,-313.177816009521,251.970735299466,-810.970458984375,-4.75955963134766
204,-511.043518066406,-2.86014533042908,-260.820495605469,-131.996398925781,-6.17564153671265,-385.688079833984,-132.497848510742,-259.532775878906,-134.998245239258,-661.845092773438,-248.745824170113,215.470806416846,-661.845092773438,-2.86014533042908
205,-745.625671386719,-129.44287109375,-133.426223754883,-252.27864074707,-1129.65295410156,-3.31804442405701,-391.744842529297,-130.156295776367,-261.403076171875,-130.004959106445,-330.705357909203,348.371477609132,-1129.65295410156,-3.31804442405701
