Step,Value,Min,Max,Error
190,-141.4520263671875,-157.10182189941406,-127.9759292602539,7.123074054718018
191,-141.80137634277344,-157.0392303466797,-127.85685729980469,7.167789936065674
192,-142.25405883789062,-157.0312957763672,-126.6413803100586,7.519049644470215
193,-142.2681121826172,-154.67227172851562,-126.65301513671876,7.213616371154785
194,-141.49862670898438,-152.31570434570312,-124.40635681152344,7.281344413757324
195,-141.09474182128906,-152.2475128173828,-124.38343048095705,6.9735045433044425
196,-141.1692657470703,-153.62478637695312,-122.1915054321289,7.448964118957519
197,-141.08053588867188,-152.38270568847656,-122.25990295410156,7.236872673034668
198,-141.14309692382812,-151.3402557373047,-121.08699035644531,7.4088239669799805
199,-141.47369384765625,-151.36854553222656,-122.16340637207031,7.1794753074646
200,-141.90164184570312,-151.3650360107422,-122.19102478027344,7.4367308616638175
