Step,Value,Min,Max,Error
81,-139.70587158203122,-352.9307861328125,-1.798653483390808,108.79527282714844
82,-133.93399047851562,-367.7118835449219,-3.048980236053467,95.7605438232422
83,-159.63206481933594,-462.6838073730469,-1.1377577781677246,119.87393951416016
84,-214.4140167236328,-343.1494140625,-114.94500732421876,66.35184478759766
85,-152.92025756835938,-360.57568359375,-115.00743103027344,73.30625915527344
86,-174.86959838867188,-371.0509033203125,-115.98025512695312,80.43169403076172
87,-133.67657470703122,-368.7962341308594,-0.8811877369880676,96.1457977294922
88,-184.60679626464844,-342.4410705566406,-117.08977508544922,76.22964477539062
89,-76.59192657470703,-231.5822296142578,-0.5892425775527954,75.1221923828125
90,-149.58544921875,-326.0802917480469,-1.9695944786071775,95.03834533691406
91,-100.05783081054688,-243.2601776123047,-0.6572534441947937,69.25389862060547
92,-110.14876556396484,-229.9973907470703,-0.6934537291526794,59.18620300292969
93,-190.4971618652344,-337.45452880859375,-2.153585195541382,95.24845123291016
94,-168.5283660888672,-328.2961730957031,-1.428553342819214,97.87030792236328
95,-129.79182434082028,-354.69537353515625,-0.8345907330513,112.95199584960938
96,-122.4842758178711,-258.58798217773443,-2.224807977676392,102.8556137084961
97,-151.97364807128906,-343.15911865234375,-1.3717728853225708,85.27941131591797
98,-156.0482177734375,-376.88958740234375,-1.2438243627548218,93.08372497558594
99,-120.1546630859375,-241.26519775390625,-0.9871792197227478,85.31714630126953
100,-121.97694396972656,-245.95465087890625,-0.9173704385757446,72.60250091552734
101,-152.61831665039062,-248.9712677001953,-0.7686601281166077,72.00537872314453
102,-97.69719696044922,-230.67019653320312,-3.1960082054138184,65.46550750732422
103,-196.2903594970703,-383.26361083984375,-1.4484573602676392,116.11288452148438
104,-187.15411376953125,-364.1787109375,-1.2464667558670044,107.64441680908205
105,-132.01499938964844,-242.2282867431641,-0.9947519302368164,77.4227066040039
106,-141.23214721679688,-351.50421142578125,-3.017125129699707,82.82026672363281
107,-126.60809326171876,-335.51312255859375,-0.940144658088684,100.6584701538086
108,-160.5441131591797,-244.7557678222656,-0.7177315354347229,74.58228302001953
109,-191.6043701171875,-368.4452819824219,-1.141885757446289,121.5244598388672
110,-130.53945922851562,-239.1958465576172,-1.0247029066085815,61.15386962890625
111,-149.3140106201172,-356.2211608886719,-1.7202906608581543,99.99143981933594
112,-142.91290283203125,-248.14942932128903,-0.7521292567253113,84.66075897216797
113,-217.87718200683597,-375.3074035644531,-118.82217407226562,97.2856903076172
114,-162.96810913085938,-245.8188323974609,-2.3733594417572017,75.93527221679688
115,-157.05113220214844,-275.36001586914057,-3.292052745819092,80.21200561523438
116,-141.0592803955078,-350.88555908203125,-2.3157854080200195,81.74384307861328
117,-152.51271057128906,-354.7386474609375,-0.9010062217712402,90.04986572265625
118,-158.4912109375,-330.4448547363281,-1.6822967529296875,105.99893188476562
119,-125.22996520996094,-307.2840881347656,-0.8244935274124146,95.87149047851562
120,-152.2121124267578,-258.23391723632807,-1.183648943901062,72.36239624023438
121,-186.9115753173828,-370.7394409179688,-0.6321514248847961,108.70963287353516
122,-164.54605102539062,-250.47348022460938,-1.9858944416046145,76.65691375732422
123,-120.52620697021484,-239.18289184570312,-1.002837061882019,50.86794662475586
124,-202.13438415527344,-369.9651184082031,-117.30587005615234,93.99465942382812
125,-133.38601684570312,-260.32925415039057,-116.1942138671875,40.23650360107422
126,-115.38402557373048,-416.232666015625,-1.1772480010986328,108.31675720214844
127,-141.9555206298828,-373.14166259765625,-2.0942831039428706,99.32616424560548
128,-130.14794921875,-249.2564392089844,-0.9020141959190368,80.07603454589844
129,-171.243896484375,-331.7557067871094,-3.7214527130126953,86.29268646240234
130,-183.91812133789062,-383.33740234375,-115.30345916748048,82.19435119628906
131,-141.13864135742188,-243.3820343017578,-0.9131196737289428,83.3333969116211
132,-142.95693969726562,-353.7032165527344,-114.17342376708984,66.74839782714844
133,-166.19442749023438,-367.6612243652344,-117.0999984741211,78.81559753417969
134,-167.33999633789062,-271.34286499023443,-117.45736694335938,63.14442825317383
135,-130.14881896972656,-229.3788146972656,-2.088400363922119,56.99072647094727
136,-128.85408020019528,-339.7104797363281,-1.2936636209487915,88.09905242919922
137,-149.99990844726562,-336.8240966796875,-0.9738850593566896,83.98201751708984
138,-122.12277221679688,-252.5976867675781,-0.9350604414939879,53.73977279663086
139,-129.04322814941406,-236.13072204589844,-1.5022295713424685,76.6137924194336
140,-131.04644775390622,-238.88336181640625,-113.531005859375,34.286754608154304
141,-130.45034790039062,-363.2868041992188,-1.5149096250534058,95.0250015258789
142,-142.2939910888672,-372.2695617675781,-0.7457478046417236,111.41088104248048
143,-141.05882263183594,-359.7135925292969,-0.9476694464683532,84.4795150756836
144,-156.44761657714844,-399.0304870605469,-1.7954365015029907,98.54449462890624
145,-171.41046142578125,-354.7929992675781,-1.669710397720337,90.38224792480469
146,-181.5028076171875,-388.83734130859375,-1.3087759017944336,100.5950927734375
147,-151.06106567382812,-349.91937255859375,-0.7790256142616272,100.15897369384766
148,-107.72064208984376,-338.0648498535156,-1.3041865825653076,89.27706909179688
149,-150.2677001953125,-351.561279296875,-1.3935238122940063,86.5293960571289
150,-141.99391174316406,-255.7544860839844,-0.9298404455184937,85.32508850097656
151,-137.89363098144528,-300.5224609375,-3.817851305007935,73.36341094970703
152,-143.11082458496094,-248.9489898681641,-115.018310546875,48.09967041015625
153,-185.20538330078125,-351.55859375,-116.55519104003906,75.19853210449219
154,-165.8058624267578,-250.5593414306641,-114.34901428222656,59.86684036254883
155,-165.0885467529297,-255.2572479248047,-2.314819812774658,77.45194244384766
156,-166.43482971191406,-328.8554992675781,-1.7564929723739624,89.0054931640625
157,-159.17869567871094,-325.23211669921875,-2.8711705207824707,97.26083374023438
158,-130.24269104003906,-237.44366455078125,-1.1918951272964478,77.17154693603516
159,-114.8583526611328,-291.2002868652344,-1.961719274520874,71.77729034423828
160,-118.07688903808594,-338.8795471191406,-0.8752734661102295,109.0545883178711
161,-131.92076110839844,-247.94444274902344,-0.8639031052589417,62.61179733276367
162,-159.34376525878906,-356.8467712402344,-0.676929235458374,95.13182830810548
163,-213.2197723388672,-327.34246826171875,-117.07483673095705,77.75009155273438
164,-156.96275329589844,-357.47479248046875,-1.9016698598861692,117.06126403808594
165,-164.20718383789062,-363.1697082519531,-0.9813770651817322,93.68289184570312
166,-146.76669311523438,-405.09423828125,-0.737432062625885,120.5662078857422
167,-170.57591247558594,-336.445068359375,-0.952369511127472,86.88798522949219
168,-150.5869598388672,-296.0375061035156,-2.3371706008911133,79.0187759399414
169,-151.80030822753906,-334.4271545410156,-1.5093363523483276,84.52549743652344
170,-194.93344116210938,-351.29803466796875,-115.63571166992188,75.5031509399414
171,-160.77789306640625,-258.2133178710937,-1.4442386627197266,76.03172302246094
172,-168.6504364013672,-418.61309814453125,-115.83773803710938,89.7554702758789
173,-190.5179901123047,-347.71392822265625,-115.68283081054688,84.89088439941406
174,-129.41586303710938,-236.2163543701172,-1.2905806303024292,60.24003982543945
175,-187.9544982910156,-349.8355407714844,-115.28123474121094,81.8383560180664
176,-160.27560424804688,-345.57598876953125,-1.4605408906936646,99.41970825195312
177,-151.88035583496094,-235.9297637939453,-115.5613250732422,49.5528678894043
