Step,Value,Min,Max,Error
141,-830.615966796875,-977.5835571289062,-598.537353515625,114.35977935791016
142,-819.805419921875,-968.078125,-587.1604614257812,114.84095764160156
143,-810.254638671875,-959.5693969726562,-576.5862426757812,114.881103515625
144,-800.2481079101562,-952.9158935546876,-569.1800537109375,115.459228515625
145,-790.4104614257812,-944.6731567382812,-558.7137451171875,116.04743194580078
146,-779.9631958007812,-937.0057983398438,-547.8038940429689,116.09752655029295
147,-770.1845092773438,-930.4108276367188,-542.3832397460939,115.91667175292969
148,-760.1664428710938,-922.8427124023438,-533.6021728515625,117.42059326171876
149,-750.0951538085938,-914.9410400390624,-524.0728149414061,117.56238555908205
150,-739.8468627929688,-910.7249755859376,-514.9884033203125,118.1594467163086
151,-730.731689453125,-906.0223999023438,-507.0286865234375,119.12244415283205
152,-723.6866455078125,-900.431640625,-499.2187805175781,117.98738098144531
153,-713.51171875,-892.515869140625,-488.9864807128906,117.98639678955078
154,-704.0975341796875,-887.0133056640625,-480.1568603515625,117.62528228759766
155,-694.2538452148438,-878.7337036132812,-470.8402099609375,117.5558853149414
156,-684.2164916992188,-869.9728393554688,-463.4698791503906,117.79058074951172
157,-673.9624633789062,-861.2894287109375,-457.1405029296875,117.38157653808594
158,-664.5066528320312,-853.2465209960938,-454.4722900390625,116.48109436035156
159,-655.6362915039062,-843.5697021484375,-446.8937377929688,116.8634796142578
160,-646.0833129882812,-835.19482421875,-440.2814636230469,116.52452850341795
161,-637.416748046875,-827.2992553710938,-432.57958984375,116.47419738769531
162,-628.6025390625,-818.6063232421875,-428.787109375,116.08479309082031
163,-620.0369873046875,-812.0753173828125,-420.6748962402344,116.8866195678711
164,-611.8247680664062,-803.8594970703125,-416.7096862792969,116.78324127197266
165,-603.1085815429688,-795.1715698242188,-408.0916748046875,116.28819274902344
166,-594.9937133789062,-786.08203125,-398.9674377441406,115.42445373535156
167,-587.7520751953125,-776.0617065429688,-399.6626281738281,113.17292785644531
168,-581.2283935546875,-769.8243408203125,-391.2861633300781,112.2237319946289
169,-573.7139892578125,-762.4580078125,-382.5754089355469,112.28632354736328
170,-566.2657470703125,-754.9518432617188,-371.9847412109375,112.29412078857422
171,-559.1535034179689,-750.87109375,-363.20806884765625,113.94073486328124
172,-551.8482666015625,-743.050537109375,-354.94287109375,114.18437957763672
173,-545.11279296875,-734.3810424804688,-348.2803649902344,113.1675796508789
174,-538.1444091796875,-730.204345703125,-348.19439697265625,112.34571838378906
175,-531.4985961914061,-726.2650146484375,-349.5736083984375,110.49563598632812
176,-524.4281005859375,-718.3228149414062,-339.3749084472656,110.28044128417969
177,-517.7940673828125,-712.5374755859375,-331.9381103515625,110.93326568603516
178,-512.5174560546875,-706.849365234375,-334.7619323730469,109.5634994506836
179,-506.5535888671875,-701.5827026367188,-333.3584899902344,109.21351623535156
180,-499.5508728027344,-695.1111450195312,-325.5438232421875,108.82406616210938
181,-492.59033203125,-688.025634765625,-316.2455139160156,109.4878921508789
182,-485.3870849609375,-681.2493896484375,-307.8795166015625,109.07396697998048
183,-478.6240234375,-668.750732421875,-302.66656494140625,108.62611389160156
184,-470.6993713378906,-662.7234497070312,-296.11285400390625,108.75767517089844
185,-462.9660949707031,-653.0751953125,-288.16448974609375,108.41234588623048
186,-456.8744812011719,-649.094482421875,-284.0103454589844,108.1236343383789
187,-450.959228515625,-639.3613891601562,-288.95068359375,106.22455596923828
188,-445.1431274414063,-634.0824584960938,-283.7901306152344,107.0713348388672
189,-438.5151672363281,-626.2859497070312,-278.5440673828125,107.24490356445312
190,-433.77520751953125,-618.2493896484375,-274.05532836914057,104.94783020019531
191,-430.6712646484375,-613.0188598632812,-269.0746459960937,103.4833984375
192,-423.8775634765625,-605.1233520507812,-259.84490966796875,103.1451187133789
193,-416.8415222167969,-594.7671508789062,-249.45042419433597,102.83863830566406
194,-411.2398681640625,-586.35546875,-248.18942260742188,101.42032623291016
195,-404.9938659667969,-577.2008666992188,-238.18649291992188,101.06707763671876
196,-400.97412109375,-570.3280639648438,-237.55870056152344,99.14331817626952
197,-395.1245422363281,-563.88916015625,-233.71728515625,98.67696380615234
198,-391.3049011230469,-556.02490234375,-229.9961853027344,97.01708984375
199,-385.7594604492188,-547.7783203125,-224.7615203857422,96.41338348388672
200,-380.6658935546875,-536.9449462890625,-219.8267974853516,94.65355682373048
