Step,Value,Min,Max,Error
131,-573.9868774414062,-987.201171875,-453.9283142089844,110.16571807861328
132,-561.0079345703125,-975.3667602539062,-440.6240539550781,110.73028564453124
133,-548.2440185546875,-961.6738891601562,-426.5681457519531,110.7478485107422
134,-536.9010009765625,-948.9905395507812,-414.4576721191406,110.22188568115234
135,-525.7830200195311,-937.5571899414062,-401.9716796875,110.12223052978516
136,-514.9688720703125,-924.4139404296876,-403.2825927734375,108.66075897216795
137,-505.831787109375,-913.410400390625,-404.4947509765625,108.07887268066406
138,-496.6364440917969,-899.564697265625,-390.6676940917969,107.38166046142578
139,-485.736083984375,-885.1959838867188,-376.9867858886719,107.42253112792969
140,-474.1779174804688,-872.5712280273438,-364.55450439453125,106.8692398071289
141,-466.28509521484375,-860.0448608398438,-352.65966796875,106.15621185302734
142,-455.9332275390625,-845.1465454101562,-337.69024658203125,105.5295639038086
143,-445.3902587890625,-832.6542358398438,-325.4781188964844,106.24696350097656
144,-435.2492065429688,-821.4021606445312,-313.58013916015625,105.8611297607422
145,-426.3857116699219,-812.7731323242188,-314.84661865234375,104.98529052734376
146,-417.2807922363281,-803.4877319335938,-302.6932373046875,105.15567779541016
147,-408.4266662597656,-794.0552978515625,-291.6697998046875,104.28519439697266
148,-398.5962524414063,-783.03076171875,-279.936767578125,103.76412200927734
149,-388.15362548828125,-772.78759765625,-266.4686889648437,103.79602813720705
150,-379.439453125,-764.488037109375,-254.7952117919922,103.80579376220705
151,-371.6837463378906,-753.814453125,-250.28012084960938,102.64869689941406
152,-362.74261474609375,-743.3355102539062,-240.9344787597656,102.08038330078124
153,-354.8677978515625,-732.212646484375,-233.25218200683597,101.43061065673828
154,-347.2643127441406,-718.477294921875,-222.1815643310547,101.57184600830078
155,-339.50958251953125,-708.3244018554688,-213.6708068847656,101.21202087402344
156,-332.69049072265625,-699.8047485351562,-201.55392456054688,101.486572265625
157,-324.11773681640625,-687.3617553710938,-192.85726928710938,101.00997924804688
158,-316.8365783691406,-673.5073852539062,-193.92007446289062,99.11957550048828
159,-311.33502197265625,-665.85400390625,-195.0914459228516,98.77490234375
160,-304.3529357910156,-653.5413208007812,-192.1921539306641,97.52661895751952
161,-299.1564636230469,-643.78857421875,-184.6871032714844,97.06832885742188
162,-293.2521057128906,-633.766845703125,-185.8838348388672,94.73107147216795
163,-288.63580322265625,-627.4680786132812,-181.5565643310547,94.16653442382812
164,-283.2084655761719,-619.5718383789062,-182.74392700195312,92.85652923583984
165,-277.85348510742193,-605.918212890625,-176.07794189453125,91.23722076416016
166,-274.71124267578125,-595.3336181640625,-185.45281982421875,89.53424072265625
167,-270.49462890625,-587.5796508789062,-183.69546508789062,88.12141418457031
168,-267.1791381835937,-577.8096313476562,-183.93621826171875,86.49829864501953
169,-262.3329467773437,-567.5264282226562,-171.28623962402344,85.83038330078125
170,-260.1724853515625,-559.50048828125,-173.4742889404297,83.84622192382812
171,-257.56356811523443,-551.2697143554689,-172.16552734375,82.87480163574219
172,-254.58636474609372,-544.6571044921875,-172.14813232421875,81.98245239257812
173,-251.931396484375,-538.0861206054689,-173.27542114257812,81.14154052734375
174,-250.86854553222656,-532.4263305664061,-171.9752197265625,80.13976287841797
175,-250.9164886474609,-527.0169067382811,-171.8696746826172,78.63765716552734
176,-250.26498413085938,-520.4413452148439,-171.84805297851562,77.60177612304688
177,-246.49740600585938,-513.4498291015625,-164.53106689453125,76.89371490478516
178,-244.4505920410156,-506.4001159667969,-161.89390563964844,76.79340362548828
179,-243.71310424804688,-501.0818176269531,-161.9820098876953,76.05424499511719
180,-243.63229370117188,-494.16693115234375,-160.53900146484375,75.9378890991211
181,-242.77366638183597,-487.8686218261719,-157.1951904296875,74.76338195800781
182,-241.7247009277344,-483.0708312988281,-157.0023193359375,73.99385070800781
183,-240.7500457763672,-478.8398742675781,-157.0431671142578,72.93278503417969
184,-239.823974609375,-465.1744079589844,-158.14492797851562,69.94680023193361
185,-240.49322509765625,-456.7626647949219,-159.38331604003906,68.01966094970703
186,-239.2535858154297,-450.7980651855469,-155.63894653320312,66.96035003662111
187,-239.02218627929688,-442.9886169433594,-155.6695098876953,65.54034423828125
188,-238.19900512695312,-433.7442932128906,-155.6640625,64.20754241943361
189,-236.1545867919922,-424.11572265625,-154.39630126953125,62.18704223632813
190,-235.0604705810547,-414.4342956542969,-155.17282104492188,60.58529281616211
191,-232.8419952392578,-406.7626647949219,-142.75238037109375,60.15057373046875
192,-230.7020721435547,-395.91925048828125,-145.0770721435547,57.75086975097656
193,-229.7173156738281,-385.03424072265625,-143.23428344726562,56.331947326660156
194,-228.9434051513672,-373.3918151855469,-142.0075225830078,54.89220809936523
195,-225.6149139404297,-363.7428588867188,-142.01324462890625,52.54406356811523
196,-223.6661529541016,-352.8482666015625,-143.2764434814453,50.50960922241211
197,-222.19406127929688,-343.546142578125,-143.2736053466797,48.95927047729492
198,-220.35415649414062,-332.49481201171875,-141.80996704101562,47.39251708984375
199,-218.1060485839844,-321.3550720214844,-142.8590087890625,45.64873886108398
200,-216.71258544921875,-311.26788330078125,-143.9982147216797,43.9232063293457
